Action,Step,Balance,Positive,Negative,Reward
5,33,14.303886314357337,38,52,-0.16385068711080286
4,34,14.303886314357337,39,54,-0.0915350865202918
1,35,23.002110131930788,39,55,-0.1632430406080052
4,36,23.002110131930788,40,57,-0.16665711243058817
3,37,23.002110131930788,41,59,-0.011624130159270551
5,38,23.002110131930788,42,61,-0.11640557954347508
0,39,23.002110131930788,43,63,-0.11605525851405368
4,40,23.002110131930788,44,65,-0.06957908374819632
5,41,23.002110131930788,45,67,-0.10151366812862744
5,42,23.002110131930788,46,69,-0.05647354471228477
2,43,15.167787287877957,47,72,-0.1081590501371768
0,44,15.167787287877957,48,74,-0.10150533897654546
3,45,15.167787287877957,49,76,-0.06733844206027811
2,46,15.167787287877957,50,78,-0.20113998723172505
0,47,15.167787287877957,51,80,-0.02954141086776174
3,48,15.167787287877957,52,82,-0.056904178914184256
5,49,15.167787287877957,53,84,-0.11818746834020794
3,50,15.167787287877957,54,86,-0.11342525029768219
0,51,15.167787287877957,55,88,-0.08457211420147648
4,2,89.61239591915654,1,5,-0.35041346878056223
3,3,67.67597727757257,5,5,0.12555958200421846
3,4,58.38510249050219,7,5,0.2017280401776672
5,5,32.97501094268131,12,8,0.14537735479119585
0,6,32.97501094268131,13,10,0.06642786469478457
5,7,32.97501094268131,14,12,0.13704227626503063
5,8,32.97501094268131,15,14,-0.006024416299353019
1,9,40.00180828378521,15,15,0.05086424787758481
0,10,40.00180828378521,16,17,-0.11992854155074584
2,11,30.488525577527277,18,18,-0.04140637927358387
0,12,30.488525577527277,19,20,0.08559138131801025
2,13,26.455316474801087,19,21,-0.07825688753726973
2,14,22.60706693265974,23,22,-0.05234086153794798
2,15,18.715273155111095,27,23,0.12889072067105045
4,16,18.715273155111095,28,25,0.0025380295596798552
3,17,18.715273155111095,29,27,0.11944684222708335
2,18,18.715273155111095,30,29,-0.14268430002484983
5,19,18.715273155111095,31,31,0.16967097566414613
2,20,18.715273155111095,32,33,0.04909361781451427
1,21,26.82959619855324,33,33,-0.05085669118695885
3,22,26.82959619855324,34,35,-0.030274745919420587
4,23,26.82959619855324,35,37,-0.0376657706086726
5,24,26.82959619855324,36,39,-0.09197582278249011
4,25,26.82959619855324,37,41,-0.10988518153608778
3,26,26.82959619855324,38,43,-0.009892600323989087
5,27,26.82959619855324,39,45,-0.017958518234666987
4,28,26.82959619855324,40,47,-0.05186894392115049
2,29,20.679356277730385,40,48,-0.10822648817413305
3,30,20.679356277730385,41,50,-0.06666722290961047
5,31,20.679356277730385,42,52,-0.03738688140445334
3,32,20.679356277730385,43,54,0.03440243124619058
5,33,20.679356277730385,44,56,-0.04515972877726615
4,34,20.679356277730385,45,58,-0.01826228567791982
1,35,25.775318229473463,45,58,-0.10556457989529106
0,36,25.775318229473463,46,60,-0.09463068351352016
1,37,32.67075632037279,46,60,-0.14431713428808396
1,38,42.36992042398041,46,61,-0.07934082141736015
0,39,42.36992042398041,47,63,-0.1352671621628211
3,40,26.370768490898882,49,64,-0.08018298195975776
3,41,26.370768490898882,50,66,-0.07036447626598191
3,42,26.370768490898882,51,68,-0.10959388338332243
4,43,26.370768490898882,52,70,0.04475968119007545
2,44,19.59574422161446,54,71,-0.07222539052501015
2,45,19.59574422161446,55,73,-0.1141376063905174
0,46,19.59574422161446,56,75,-0.043953254752862325
2,47,19.59574422161446,57,77,-0.05590586936292008
4,48,19.59574422161446,58,79,-0.09370373418558398
5,49,19.59574422161446,59,81,-0.07120527998967768
3,50,19.59574422161446,60,83,-0.05768971498084313
5,51,19.59574422161446,61,85,-0.07956910204474521
1,2,97.74194448145003,2,1,0.3808337783932304
5,3,57.40256861013187,8,3,0.40876921235077224
3,4,52.65371153263814,8,4,0.3224491808009512
5,5,22.454676798183257,12,7,0.26926984428218226
1,6,30.600187603584132,13,7,0.234043077344945
4,7,30.600187603584132,14,9,0.09514569268847184
2,8,28.444522054206537,17,10,0.15732386636424955
2,9,32.309131471035755,20,13,0.10714697382043026
3,10,21.66841835813642,20,14,0.17136879689851703
5,11,21.66841835813642,21,16,0.12381477416328557
5,12,21.66841835813642,22,18,0.11854947782867564
1,13,34.76522000001586,22,18,-0.01917321919982745
5,14,34.76522000001586,23,20,0.016528905164887586
2,15,30.196825850297245,24,20,0.011172420540589867
0,16,30.196825850297245,25,22,-0.015791282995017586
1,17,40.22610978717799,25,22,-0.13069582677652203
1,18,52.09328383451812,25,22,0.14061316089552922
4,19,32.75544759204886,28,23,0.054690911144383736
3,20,20.735456852910293,29,24,-0.017926036050943894
0,21,20.735456852910293,30,26,0.08558549551584838
5,22,20.735456852910293,31,28,0.14497792852264213
5,23,20.735456852910293,32,30,-0.06105439297504556
2,24,14.978112572362821,36,31,-0.10908084845703575
5,25,14.978112572362821,37,33,-0.00854832960885793
5,26,14.978112572362821,38,35,0.09581572219630763
4,27,14.978112572362821,39,37,0.04590897072213784
2,28,14.978112572362821,40,39,-0.017835522406223825
2,29,14.978112572362821,41,41,-0.012183007255416156
3,30,14.978112572362821,42,43,0.050093931213385456
1,31,25.646864147958524,43,44,0.003414933299948797
5,32,25.646864147958524,44,46,0.006400115523704897
4,33,25.646864147958524,45,48,-0.07768043224703425
3,34,25.646864147958524,46,50,-0.10066514445023611
2,35,21.58826399072537,47,52,0.06244732598033487
4,36,21.58826399072537,48,54,0.022129993096728473
0,37,21.58826399072537,49,56,0.08593582955464507
3,38,21.58826399072537,50,58,-0.010021540128139994
5,39,21.58826399072537,51,60,0.026340398523584607
1,40,27.329434816048035,52,60,-0.021342624881732164
1,41,37.914922637408964,52,60,-0.04163143380981399
3,42,22.65913286574721,53,60,0.005241699711182712
0,43,22.65913286574721,54,62,-0.012006019579105298
0,44,22.65913286574721,55,64,-0.0653899537716478
1,45,31.02125947079992,57,65,-0.0025573874495968263
1,46,42.06612601298367,57,65,-0.04571123791775855
2,47,35.872393834339285,57,68,-0.05185997117295077
0,48,35.872393834339285,58,70,-0.10367693034831155
1,49,45.85109839811335,58,70,-0.026249703257608004
2,50,38.53128773234813,58,71,-0.0703116820439213
2,51,32.213470483067816,59,72,-0.1178586197295366
4,2,67.9442837052773,5,2,0.43734399090635945
2,3,70.92801216830475,6,4,0.0633237073186721
0,4,70.92801216830475,7,6,0.2294840933895269
3,5,59.50534372980821,8,6,0.08883289456279864
2,6,53.91996210274125,11,7,-0.09944652849406249
0,7,53.91996210274125,12,9,-0.08861935599908921
1,8,65.63183620251729,12,9,0.07794555392857772
1,9,79.74385544935937,12,9,0.012474049245498553
0,10,79.74385544935937,13,11,-0.15489477316168165
4,11,62.47006385074341,16,16,-0.03966025673088147
4,12,40.640944842343906,18,19,-0.04440414967885431
0,13,40.640944842343906,19,21,-0.10780253027760262
5,14,40.640944842343906,20,23,-0.050430389294892075
3,15,24.03395629821184,23,23,0.08362192705864013
4,16,24.03395629821184,24,25,0.0487553217373109
3,17,24.03395629821184,25,27,-0.06504600159707119
1,18,30.413333516654934,25,27,-0.08217713806770544
5,19,30.413333516654934,26,29,0.04867457840764966
5,20,30.413333516654934,27,31,0.07054595956042298
4,21,30.413333516654934,28,33,-0.04889528759888795
5,22,30.413333516654934,29,35,-0.022820474855012207
1,23,40.77687684292471,29,36,-0.11402292804721437
4,24,21.643228105276243,32,39,-0.03702217582048045
2,25,15.528028103511408,33,41,-0.1036927730458817
4,26,15.528028103511408,34,43,-0.1021169433977977
0,27,15.528028103511408,35,45,-0.12919550763940396
5,28,15.528028103511408,36,47,-0.008317902663719845
1,29,25.41239915172119,37,47,-0.09423941907723049
4,30,25.41239915172119,38,49,-0.16633366768044233
2,31,18.144058660359242,39,50,-0.11895070629157833
3,32,18.144058660359242,40,52,0.010065782953370905
3,33,18.144058660359242,41,54,-0.08809773446968888
3,34,18.144058660359242,42,56,-0.10197865636818298
5,35,18.144058660359242,43,58,-0.11269296508295035
4,36,18.144058660359242,44,60,-0.0264078065233454
5,37,18.144058660359242,45,62,-0.06638608478368252
3,38,18.144058660359242,46,64,-0.08844900969796543
1,39,24.867144933125033,46,64,-0.04695632846742387
2,40,16.67309090664051,48,65,-0.033339641901164285
3,41,16.67309090664051,49,67,-0.09759172560337581
0,42,16.67309090664051,50,69,-0.043422706060617766
1,43,23.101977013997203,50,69,-0.07078945754907173
3,44,23.101977013997203,51,71,-0.05906274027280323
5,45,23.101977013997203,52,73,-0.020614145345805746
5,46,23.101977013997203,53,75,-0.14167141482914586
0,47,23.101977013997203,54,77,-0.10945711705864286
0,48,23.101977013997203,55,79,-0.13274624294079973
1,49,31.699082830369587,56,79,-0.1099917595899696
3,50,15.060420218895576,56,80,-0.07645742685574075
4,51,15.060420218895576,57,82,-0.1774898406569138
1,2,95.31303104175832,1,1,0.2483781693214684
0,3,95.31303104175832,2,3,-0.16214421840151738
2,4,81.03206003886253,3,6,-0.2786475199281472
0,5,81.03206003886253,4,8,0.03973602488935779
0,6,81.03206003886253,5,10,-0.3653564376896754
3,7,62.54013955612571,8,13,-0.13252868402181178
2,8,50.6700927948813,8,16,-0.12910849286741533
4,9,28.0925071650897,15,21,-0.19703621795917514
0,10,28.0925071650897,16,23,-0.029606758467999705
3,11,9.712120534356737,19,25,-0.06499948832727787
2,12,9.712120534356737,20,27,-0.13565749808013966
0,13,9.712120534356737,21,29,-0.13545915367112343
1,14,18.83512094568286,21,30,-0.12584700611038346
4,15,18.83512094568286,22,32,-0.11232203922068984
5,16,18.83512094568286,23,34,-0.09423046501376348
3,17,18.83512094568286,24,36,-0.21121497158491287
4,18,18.83512094568286,25,38,-0.07988720814808276
3,19,18.83512094568286,26,40,-0.16519931900609897
5,20,18.83512094568286,27,42,-0.10211439944523387
4,21,18.83512094568286,28,44,-0.07837933155284954
2,22,18.83512094568286,29,46,-0.11072448656391026
1,23,25.194782397250627,29,46,-0.131776958444476
0,24,25.194782397250627,30,48,-0.170649222094804
2,25,14.868147212862153,31,49,-0.10092042261138146
3,26,14.868147212862153,32,51,-0.12986362619905395
5,27,14.868147212862153,33,53,-0.16210519618817582
0,28,14.868147212862153,34,55,-0.1549088833094424
5,29,14.868147212862153,35,57,-0.13482756899399106
0,30,14.868147212862153,36,59,-0.1830062469822819
5,31,14.868147212862153,37,61,-0.22261398641804625
0,32,14.868147212862153,38,63,-0.11943080973933468
2,33,14.868147212862153,39,65,-0.11877361929704378
3,34,14.868147212862153,40,67,-0.1271025076921088
3,35,14.868147212862153,41,69,-0.11571165092068691
5,36,14.868147212862153,42,71,-0.1681697690827868
5,37,14.868147212862153,43,73,-0.12723494207846558
4,38,14.868147212862153,44,75,-0.19016706870774353
4,39,14.868147212862153,45,77,-0.12687628672646883
3,40,14.868147212862153,46,79,-0.15229744215554752
3,41,14.868147212862153,47,81,-0.1666128669979351
2,42,14.868147212862153,48,83,-0.09309016033796591
1,43,20.787594939974944,48,83,-0.09160312630399503
0,44,20.787594939974944,49,85,-0.08429150624827736
2,45,12.427857218233312,52,88,-0.09649249756542971
0,46,12.427857218233312,53,90,-0.033247273124957843
2,47,12.427857218233312,54,92,-0.07270455845830753
3,48,12.427857218233312,55,94,-0.13063564862292604
1,49,18.517079527618996,55,95,-0.16031811860705697
1,50,23.804907322176128,58,96,-0.17589199087799168
0,51,23.804907322176128,59,98,-0.08032346766803983
4,2,73.49014274906702,3,4,-0.13835382359622223
1,3,84.90828977988087,6,4,0.14104930845293517
5,4,60.21857368972897,16,7,0.1768809775301442
0,5,60.21857368972897,17,9,0.22218390000344157
0,6,60.21857368972897,18,11,-0.16447947302344057
5,7,29.545782510500402,24,16,0.03455974393547945
1,8,45.80708604854049,24,17,0.11171163697430797
1,9,59.79196531498434,24,17,-0.042563943045611896
0,10,59.79196531498434,25,19,0.06429520521535714
0,11,59.79196531498434,26,21,0.008187757779813842
0,12,59.79196531498434,27,23,-0.031704882292455605
2,13,54.305859975626156,29,27,0.12203506762341376
0,14,54.305859975626156,30,29,0.03678387489684476
0,15,54.305859975626156,31,31,-0.1738671207794144
2,16,47.58040039105278,33,31,0.03342821674179686
2,17,39.15489672868196,35,34,0.03758925795843415
1,18,49.4540756206752,35,34,-0.0455361383943137
5,19,49.4540756206752,36,36,-0.00604976149706371
2,20,45.12931511888732,38,37,0.035448353747996264
2,21,38.3077001233322,39,40,0.04645861163726761
0,22,38.3077001233322,40,42,-0.06566256635597018
3,23,25.44490676799726,40,43,-0.07668518091444837
0,24,25.44490676799726,41,45,0.008533092539387721
0,25,25.44490676799726,42,47,-0.07250388842414646
1,26,33.43502197275919,43,47,0.036477731547826076
3,27,19.9396113359666,46,47,-0.02567800606668602
3,28,19.9396113359666,47,49,0.01617776502181112
1,29,30.591101055864385,47,49,-0.04691548159086073
3,30,16.309956668411505,49,50,0.0038947637893517184
3,31,16.309956668411505,50,52,-0.09335645069678583
5,32,16.309956668411505,51,54,-0.04023712244215033
4,33,16.309956668411505,52,56,-0.03929506809478922
5,34,16.309956668411505,53,58,-0.03178106827261479
2,35,16.309956668411505,54,60,-0.0629576774404273
4,36,16.309956668411505,55,62,-0.023698318757219172
4,37,16.309956668411505,56,64,-0.07165302539599061
1,38,23.951020791777157,56,64,-0.010837655160461424
2,39,20.211857119372777,60,65,-0.059105287268371665
4,40,20.211857119372777,61,67,-0.03309776382408347
3,41,20.211857119372777,62,69,-0.06911913807204406
4,42,20.211857119372777,63,71,-0.03630070938786861
3,43,20.211857119372777,64,73,-0.014517276544475821
2,44,15.490432717538063,68,75,0.034661333041076214
5,45,15.490432717538063,69,77,-0.0060831040718040685
1,46,25.575842969150337,71,77,0.017617012946740784
5,47,25.575842969150337,72,79,0.003393843361820026
2,48,18.679483767757368,72,79,0.01714748458312243
0,49,18.679483767757368,73,81,-0.03312404286989906
5,50,18.679483767757368,74,83,-0.06267058618667015
0,51,18.679483767757368,75,85,-0.06487779925484688
2,2,108.87912785067543,1,3,-0.42460633995553754
4,3,95.13512864546593,2,7,-0.37554454812838084
2,4,80.34819216169274,4,9,-0.22994684900376844
2,5,66.03896322701706,7,13,-0.27138724210136855
0,6,66.03896322701706,8,15,-0.09113818275336183
3,7,46.787925271436656,9,15,-0.20430331720461437
2,8,38.26637667667298,11,15,-0.17396976180745122
3,9,21.621431986837372,12,15,-0.0637657220639265
4,10,21.621431986837372,13,17,-0.02046105361405337
4,11,21.621431986837372,14,19,0.039687326621336894
5,12,21.621431986837372,15,21,-0.07886633174542668
0,13,21.621431986837372,16,23,0.022333365316241416
0,14,21.621431986837372,17,25,-0.12193831288234991
5,15,21.621431986837372,18,27,-0.13897842408042776
4,16,21.621431986837372,19,29,-0.1441222801612752
2,17,16.04942233817596,21,30,-0.16874604572974206
3,18,16.04942233817596,22,32,-0.09409880279406241
5,19,16.04942233817596,23,34,-0.11060284345954652
3,20,16.04942233817596,24,36,-0.19141228599813032
3,21,16.04942233817596,25,38,-0.11227353302978771
3,22,16.04942233817596,26,40,-0.10210288411381596
1,23,24.537330018970785,26,40,-0.11263254011245422
2,24,13.970970367705066,28,40,-0.06704219022885949
2,25,13.970970367705066,29,42,-0.15866591056573826
5,26,13.970970367705066,30,44,-0.1429886565748119
4,27,13.970970367705066,31,46,-0.16868549509496605
3,28,13.970970367705066,32,48,-0.008117605831051866
2,29,13.970970367705066,33,50,-0.18756067251725123
0,30,13.970970367705066,34,52,-0.18117560862922655
1,31,19.612935698415853,34,52,-0.13016089867284653
0,32,19.612935698415853,35,54,-0.11043892163082153
4,33,19.612935698415853,36,56,-0.09395496355399402
1,34,25.969876189795002,36,58,-0.08601674692206085
0,35,25.969876189795002,37,60,-0.1642930149970731
1,36,30.824675565047777,38,60,-0.1698844831537254
2,37,20.373336245485135,39,60,-0.1375377141735719
5,38,20.373336245485135,40,62,-0.1010638565053788
5,39,20.373336245485135,41,64,-0.07299915009038038
1,40,25.120449556811856,41,64,-0.20224329770685634
1,41,30.58410953939606,41,64,-0.07642962065717224
1,42,37.12954419832046,41,64,-0.13137426255394713
2,43,28.79630609196432,42,65,-0.012586919368049787
4,44,28.79630609196432,43,67,-0.008305776739784498
4,45,28.79630609196432,44,69,-0.0866518048410746
0,46,28.79630609196432,45,71,-0.032586331104846045
2,47,19.227969632289323,47,71,-0.14295894524789826
1,48,23.740789761066807,47,71,-0.13419590642636176
2,49,16.417444429679662,47,73,-0.036397392510225834
1,50,24.254170824256725,47,73,-0.12501409509236006
2,51,17.904518231933118,50,75,-0.05254412551667392
1,2,120.72193609497046,1,1,0.36551776129408264
5,3,85.92051208242302,6,4,0.06332431576773079
4,4,72.71481606093694,10,6,0.11084386183324912
3,5,61.392534761494076,13,6,0.3746394969140421
3,6,53.41444103743032,15,8,0.19468578319174357
2,7,50.26049815849187,15,10,0.07892827207382525
4,8,38.1129879116861,17,12,0.1490972879250304
0,9,38.1129879116861,18,14,0.11528369809531758
0,10,38.1129879116861,19,16,0.04022361048094647
1,11,48.97672639728916,19,17,0.0015344728310638933
3,12,40.74458259520661,19,18,-0.07295266618819296
1,13,45.96064557343563,19,19,0.016339599179677644
4,14,24.80325281013272,21,22,-0.020228400591442708
1,15,31.170342492320177,21,22,0.028936641814503505
1,16,41.21248702491954,22,23,-0.07652014634386417
0,17,41.21248702491954,23,25,0.03332722494616147
2,18,34.00738775023941,23,25,-0.0329526427224176
2,19,32.54765001172383,24,26,-0.1263797640265995
1,20,43.841081899499635,25,26,-0.08681778248225408
4,21,24.538445239518317,28,27,0.08978035423834874
4,22,24.538445239518317,29,29,-0.06014405591468702
1,23,33.193592856759246,29,29,0.00834666713304244
1,24,43.54895708885156,30,31,-0.008255828048603309
3,25,28.63973010515653,34,36,-0.0025917128810114543
3,26,11.935166917792703,35,36,0.07142979078759537
5,27,11.935166917792703,36,38,-0.0013463537537378722
3,28,11.935166917792703,37,40,-0.07506939560566872
4,29,11.935166917792703,38,42,-0.07086102935001176
3,30,11.935166917792703,39,44,-0.03605480028168534
5,31,11.935166917792703,40,46,-0.04346328449298287
3,32,11.935166917792703,41,48,-0.10249809825727685
1,33,21.661661175722838,41,50,-0.04732584609511997
0,34,21.661661175722838,42,52,-0.02272820690215066
1,35,30.85149436882925,42,53,-0.05934328325495897
1,36,38.74797573801443,42,53,-0.03529057468477875
4,37,16.574225290766826,51,56,-0.04010983608763108
3,38,16.574225290766826,52,58,0.009196076399220598
0,39,16.574225290766826,53,60,0.003178692951913753
0,40,16.574225290766826,54,62,-0.023143336845249884
